"STUID,State,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %"
"11041087031,AP,4,2,4,1,1,2,2,1,0,1,1,2,1,No,1,1,2,2,3,4,3,2,M,4,4,4,4,4,1,1,1,2,1,3,1,1,1,3,3,1,1,1,3,1,3,1,3,3,1,3,1,1,1,1,1,4,3,4,24.07,,38.18,"
"11041087032,AP,4,2,3,3,1,3,1,2,1,3,0,2,0,,0,0,0,0,1,2,2,2,L,0,0,0,0,4,4,4,1,0,0,1,3,2,2,2,3,2,2,1,2,1,1,2,1,0,0,3,1,1,1,4,3,4,4,4,,,18.52,12.5"
"11041087033,AP,4,2,4,2,1,5,1,1,1,2,2,0,0,,0,0,2,0,2,4,4,2,L,4,4,4,4,4,4,4,4,2,2,3,3,3,3,2,3,1,3,2,2,1,3,3,3,1,1,2,3,3,3,4,2,3,4,4,29.63,43.33,,"
"11041087034,AP,4,2,3,3,1,3,2,2,2,3,3,0,1,No,1,2,2,2,1,4,4,2,M,2,2,2,3,3,2,3,2,2,1,3,3,2,3,3,3,3,3,3,3,0,3,2,3,2,0,3,3,3,3,4,2,4,4,4,16.67,30.0,,"
"11041087035,AP,4,2,2,1,1,2,2,2,1,2,2,0,1,No,1,1,0,1,1,4,3,2,L,4,4,4,1,3,4,4,1,2,1,3,3,3,3,3,3,1,3,1,3,0,3,3,1,3,0,3,3,1,3,4,1,4,2,4,,,21.82,22.92"
"11041087036,AP,4,2,5,3,1,1,2,2,2,2,2,2,1,No,1,2,2,2,1,4,3,2,M,4,4,2,2,4,4,4,4,2,1,3,2,2,3,2,1,2,2,2,3,1,3,3,3,2,2,3,3,3,2,4,3,3,4,4,,,29.63,34.0"
"11041087037,AP,4,2,2,2,2,2,2,1,1,3,3,2,1,No,1,1,1,1,4,4,3,2,M,4,4,3,3,4,4,3,3,2,1,1,1,2,3,3,1,3,3,2,3,1,3,3,3,1,1,3,3,3,2,3,3,4,4,4,25.93,53.33,,"
"11041087038,AP,4,2,0,3,1,2,2,1,1,1,1,0,1,No,1,1,2,4,1,4,3,2,L,4,4,4,1,4,3,1,1,2,1,3,2,2,1,3,3,1,3,2,3,1,3,3,1,1,3,3,1,1,3,4,3,3,4,4,9.26,33.33,,"
"11041087039,AP,4,2,3,3,1,2,2,2,3,3,0,2,1,No,1,1,2,2,1,4,3,2,L,1,4,3,1,4,1,1,1,2,1,3,2,1,3,3,3,1,3,1,3,1,3,2,1,1,1,3,1,1,1,4,3,4,4,4,,,20.0,20.83"
"11041087040,AP,4,1,4,3,1,2,1,2,1,3,3,2,2,No,1,2,2,4,1,4,3,2,L,4,4,3,2,4,1,4,3,2,1,1,3,3,3,3,3,2,3,1,2,1,3,2,3,2,1,3,3,3,3,4,3,4,4,4,,,31.48,36.0"
"11041088001,AP,4,1,4,3,1,3,2,1,1,3,3,2,1,No,1,1,2,2,1,4,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,1,3,3,1,3,3,1,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,20.37,30.0,,"
"11041088002,AP,4,1,4,3,1,2,2,1,2,3,3,2,1,No,1,1,2,2,1,4,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,1,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,20.37,20.0,,"
"11041088003,AP,4,1,4,3,1,4,2,1,1,0,2,2,1,No,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,3,4,4,4,,,23.64,27.08"
"11041088006,AP,4,1,5,3,1,4,2,1,1,2,2,2,1,No,1,1,2,2,1,4,4,2,L,4,4,4,4,0,0,0,0,0,0,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,3,3,4,4,27.78,33.33,,"
"11041088007,AP,4,1,6,3,1,2,2,1,1,1,1,2,1,No,1,1,0,1,1,5,3,2,L,3,4,3,3,3,4,3,3,2,2,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,21.82,29.17"
"11041088008,AP,4,1,5,3,1,1,2,2,1,3,3,2,1,No,1,2,2,2,1,4,3,2,L,4,4,4,4,4,4,4,4,2,2,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,40.74,46.0"
"11041088009,AP,4,1,5,1,1,3,2,1,3,2,1,2,1,No,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,24.07,,,"
"11041088010,AP,4,1,4,3,1,2,2,2,1,2,0,0,2,No,1,1,2,2,1,3,4,2,L,3,4,3,2,3,4,3,2,1,1,1,3,3,3,3,2,3,1,3,3,3,3,3,3,3,1,3,3,3,3,4,4,4,4,4,31.48,60.0,,"
"11041088013,AP,4,2,4,1,1,5,2,1,2,3,2,2,1,No,1,1,2,2,1,4,4,2,L,4,4,3,4,2,2,2,2,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,1,4,4,1,4,4,22.22,30.0,,"
"11041088014,AP,4,2,4,1,1,3,2,2,1,3,2,2,2,No,1,1,2,2,1,4,4,2,O,4,4,3,4,2,2,2,2,1,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,3,1,4,4,3,4,4,25.93,36.67,,"
"11041088015,AP,4,2,3,1,1,2,2,2,1,3,2,2,1,No,1,2,2,2,2,4,4,2,L,4,4,4,4,2,2,2,2,2,1,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,4,1,3,4,4,,,30.91,39.58"
"11041088016,AP,4,2,3,1,1,3,2,1,2,2,2,2,1,No,1,1,2,2,2,4,4,2,O,4,4,3,4,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,3,2,4,1,3,4,4,,,42.59,28.0"
"11041088017,AP,4,2,3,3,1,3,2,1,1,3,2,2,1,No,1,1,2,2,1,4,5,2,L,4,1,2,4,2,2,2,2,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,1,3,1,3,4,4,3,4,4,31.48,33.33,,"
"11041088019,AP,4,2,2,3,1,1,2,2,0,2,2,2,1,No,1,2,2,2,1,4,4,2,L,4,4,4,4,3,3,3,3,2,1,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,1,3,1,4,4,3,4,4,,,20.0,27.08"
"11041088020,AP,4,2,4,3,1,3,1,3,1,3,2,2,1,No,1,1,2,2,1,4,4,2,L,4,4,3,4,2,2,2,2,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,4,4,1,4,4,,,31.48,26.0"
"11041088021,AP,4,2,5,1,1,2,2,1,2,0,2,2,1,No,1,2,2,2,1,4,1,2,M,4,4,3,4,4,4,3,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,3,4,3,4,4,35.19,70.0,,"
"11041088022,AP,4,2,4,1,1,3,2,2,2,0,2,2,0,,0,0,0,0,0,0,0,2,L,4,1,3,1,2,2,2,2,1,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,3,4,3,4,4,22.22,43.33,,"
"11041088023,AP,4,1,5,3,2,3,2,1,1,0,2,2,1,No,1,2,2,2,1,4,1,2,L,4,4,4,4,3,3,3,4,1,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,25.45,35.42"
"11041088024,AP,4,1,4,3,2,3,2,3,2,3,2,2,1,No,1,2,2,2,1,4,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,37.04,34.0"
"11041088025,AP,4,1,3,3,1,2,2,3,2,2,2,2,1,No,1,2,2,3,1,4,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,3,4,4,42.59,60.0,,"
"11041088026,AP,4,1,4,1,1,2,2,1,1,2,2,2,1,No,1,1,1,1,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,1,3,3,3,3,3,1,3,1,3,2,4,4,4,4,4,22.22,20.0,,"
"11041088027,AP,4,1,3,1,1,1,2,2,1,3,0,0,1,No,1,1,1,0,0,4,4,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,4,4,4,4,4,,,18.18,20.83"
"11041088028,AP,4,1,4,1,1,3,2,2,1,2,2,2,1,No,1,1,2,2,1,4,1,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,35.19,32.0"
"11041088029,AP,4,1,4,1,1,2,2,2,2,2,2,2,1,No,1,2,2,2,1,4,1,2,L,4,4,3,4,4,4,3,4,2,1,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,35.19,53.33,,"
"11041088030,AP,4,1,5,1,1,4,2,1,0,1,0,0,2,No,1,1,2,2,1,4,4,2,L,4,4,4,4,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,29.63,,,"
"11041088031,AP,4,1,3,3,1,2,2,3,3,1,0,0,0,,0,0,0,0,1,4,2,2,S,4,4,4,4,4,4,4,4,2,1,1,2,2,2,2,1,1,3,2,2,1,3,3,3,3,1,3,1,3,2,4,4,4,4,4,,,,35.42"
"11041088032,AP,4,1,5,1,1,4,2,2,0,0,2,2,1,No,1,2,2,2,1,5,4,2,M,4,3,2,2,3,2,4,2,2,1,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,3,1,4,4,3,4,4,,,,50.0"
"11041089003,AP,4,2,4,3,1,2,2,2,1,2,2,2,2,No,1,1,0,1,1,1,1,2,L,3,4,1,3,3,4,1,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,49.09,27.08"
"11041089004,AP,4,2,3,3,1,3,2,2,1,2,2,2,1,No,1,1,0,1,1,1,1,2,L,3,4,1,3,3,4,1,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,50.0,20.0"
"11041089005,AP,4,2,4,3,1,3,2,2,1,3,3,2,2,No,1,1,0,1,1,1,1,2,M,3,4,2,2,3,4,2,2,2,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,25.93,43.33,,"
"11041089006,AP,4,2,5,3,2,3,2,2,1,3,3,2,2,No,1,1,0,1,1,1,1,2,M,3,4,2,2,3,4,2,2,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,33.33,80.0,,"
"11041089007,AP,4,2,4,3,1,3,2,1,1,3,3,2,1,No,1,2,2,2,1,1,1,2,L,3,4,3,3,3,4,3,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,,,50.91,29.17"
"11041089008,AP,4,2,2,3,2,4,2,2,2,3,3,2,2,No,1,2,2,2,1,1,1,2,L,3,4,2,3,3,4,2,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,46.3,28.0"
"11041089009,AP,4,1,3,1,1,2,2,1,1,3,3,2,0,,0,0,2,2,1,1,1,2,L,3,4,1,1,3,4,1,3,2,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,27.78,23.33,,"
"11041089010,AP,4,1,4,1,1,2,2,2,2,3,0,2,0,,0,0,2,2,1,1,1,2,L,3,4,1,1,3,4,3,3,2,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,37.04,23.33,,"
"11041089011,AP,4,1,5,1,1,2,2,1,1,1,1,2,2,No,1,1,2,2,2,1,1,2,L,1,4,1,1,1,4,1,1,2,1,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,0,0,4,4,4,4,4,,,56.36,39.58"
"11041089013,AP,4,1,4,3,1,2,2,2,1,2,2,2,0,,0,0,2,2,1,1,1,2,L,3,4,3,3,3,4,3,3,2,1,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,24.07,56.67,,"
"11041089014,AP,4,1,4,3,1,4,2,1,1,3,3,2,0,,0,0,2,0,1,1,1,2,L,3,4,3,1,3,4,3,1,2,1,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,24.07,40.0,,"
"11041089015,AP,4,1,3,1,2,2,2,1,2,2,0,2,1,No,1,1,2,2,1,1,1,2,L,3,4,1,1,3,4,1,3,2,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,,,49.09,27.08"
"11041089016,AP,4,1,4,3,1,2,2,1,1,3,3,2,0,,0,0,2,2,1,1,5,2,L,3,4,2,3,3,4,2,3,2,1,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,46.3,22.0"
"11041089017,AP,4,1,3,1,1,2,2,2,2,2,2,2,2,No,1,1,2,2,1,1,1,2,L,3,4,2,2,3,4,2,2,2,1,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,29.63,80.0,,"
"11041089018,AP,4,1,3,1,1,3,2,1,1,3,3,2,0,,0,0,2,2,1,0,0,2,L,3,4,3,1,3,4,3,1,2,1,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,31.48,83.33,,"
"11041089019,AP,4,1,4,3,1,2,2,1,1,3,2,2,1,No,1,2,2,2,1,1,1,2,L,3,4,3,3,3,4,3,3,2,1,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,,,58.18,47.92"
"11041089020,AP,4,2,3,3,1,3,2,2,1,3,3,2,1,No,1,1,2,0,1,1,1,2,L,3,4,1,3,3,4,1,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,33.33,28.0"
"11041090001,AP,4,2,4,1,1,4,2,1,1,1,1,0,2,No,1,1,2,2,2,4,1,2,L,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,4,4,4,3,4,,40.0,30.91,"
"11041090002,AP,4,2,3,4,1,4,2,2,2,1,1,2,2,No,1,1,0,1,1,3,1,2,L,4,4,4,4,4,4,3,3,2,1,3,3,1,3,3,2,1,3,3,3,3,3,3,2,3,3,3,2,3,2,4,4,4,4,4,,60.0,31.48,"
"11041090003,AP,4,2,6,3,2,2,2,2,2,1,1,2,2,No,1,1,2,2,1,3,2,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,3,3,3,3,3,3,3,2,1,2,3,3,4,4,3,4,4,25.93,,,25.0"
"11041090004,AP,4,2,3,2,2,2,1,2,1,1,1,2,2,No,1,1,2,2,1,3,1,2,L,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,3,2,3,2,2,3,3,1,1,3,3,2,3,2,2,3,4,3,2,4,29.63,,,32.0"
"11041090005,AP,4,2,4,3,2,2,2,1,2,1,3,2,2,No,1,1,2,2,1,3,1,2,L,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,2,1,3,3,3,3,3,1,2,3,2,1,3,2,2,3,4,4,4,4,,66.67,30.91,"
"11041090006,AP,4,2,4,3,1,3,2,2,2,1,1,2,1,Yes,2,2,0,1,3,3,1,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,1,3,1,2,3,2,3,2,2,4,3,3,3,4,,76.67,57.41,"
"11041090007,AP,4,2,3,3,2,4,2,2,2,1,1,2,2,No,1,1,2,2,2,3,2,2,M,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,2,1,3,3,3,3,3,1,2,2,3,3,2,2,4,4,3,4,4,24.07,,,37.5"
"11041090008,AP,4,2,3,2,1,2,2,2,2,1,1,2,2,No,1,1,0,2,1,3,1,2,M,4,4,4,4,3,4,3,3,2,1,1,3,3,3,2,2,2,1,2,2,1,3,2,3,2,2,3,2,3,2,4,3,3,2,4,51.85,,,48.0"
"11041090010,AP,4,2,3,2,1,2,2,1,1,1,1,2,2,No,1,1,2,2,2,3,1,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,3,3,1,3,2,2,3,2,2,2,2,3,4,4,4,2,2,,53.33,20.37,"
"11041090011,AP,4,2,2,4,2,1,2,2,2,3,3,2,2,No,1,1,2,2,1,3,1,2,M,4,4,4,4,3,3,3,3,2,1,1,3,1,2,2,1,3,1,3,3,2,3,2,2,2,2,3,2,2,2,4,4,4,4,4,48.15,,,39.58"
"11041090012,AP,4,2,3,2,1,3,2,2,2,1,1,2,2,No,1,1,2,2,4,3,3,2,L,4,4,4,4,3,3,3,3,2,1,1,3,1,3,2,3,2,3,3,3,1,3,1,3,2,2,3,2,2,2,4,3,4,3,4,51.85,,,52.0"
"11041090013,AP,4,2,3,3,2,3,2,2,2,1,1,2,2,No,1,1,2,2,1,4,1,2,M,4,4,4,4,3,4,3,3,2,1,1,3,1,3,3,2,1,3,3,3,1,3,1,3,2,1,3,2,3,2,4,3,2,4,4,,53.33,29.09,"
"11041090015,AP,4,1,3,2,2,2,2,1,1,1,1,2,2,No,1,1,2,2,1,4,1,2,S,4,4,4,4,4,4,4,4,2,1,1,3,2,3,3,1,3,2,3,3,1,3,2,3,2,1,3,2,3,2,3,4,4,4,3,37.04,,,31.25"
"11041090018,AP,4,1,2,4,1,4,2,1,1,1,1,2,2,No,1,1,2,2,4,4,1,2,S,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,2,3,2,3,2,3,1,3,3,3,1,3,1,3,2,3,4,3,4,3,,60.0,37.04,"
"11041090019,AP,4,1,4,1,2,3,2,1,1,1,1,2,2,No,1,1,2,2,1,3,1,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,2,3,2,3,3,4,3,4,4,35.19,,,47.92"
"11041090021,AP,4,1,4,2,1,2,2,1,2,0,3,2,2,No,1,1,0,1,1,4,3,2,M,4,4,4,4,4,4,4,4,2,1,3,3,3,2,3,2,2,3,3,3,1,3,2,3,2,2,3,2,3,3,4,4,4,3,4,,16.67,27.27,"
"11041090022,AP,4,1,4,2,1,5,2,1,1,1,1,2,2,No,1,1,2,2,4,4,1,0,0,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,3,3,3,3,2,1,3,3,2,2,1,1,0,3,3,4,1,4,3,4,,60.0,37.04,"
"11041090024,AP,4,1,3,4,1,3,2,2,2,1,1,2,2,No,1,1,2,2,1,4,1,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,2,1,3,3,3,3,1,3,3,3,3,4,2,4,4,4,31.48,,,34.0"
"11041090026,AP,4,1,2,4,1,3,2,0,1,1,1,2,2,No,1,1,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,3,3,3,1,3,2,2,3,3,3,1,3,1,2,1,3,3,1,3,1,4,4,4,4,4,,43.33,38.89,"
"11041090028,AP,4,1,4,4,1,5,2,1,1,1,1,2,1,No,1,1,0,1,1,4,1,2,M,4,4,4,4,3,3,3,3,2,1,1,3,3,3,3,2,2,3,2,3,3,3,1,2,3,3,3,2,3,2,4,4,4,4,4,14.81,,,16.0"
"11041090030,AP,4,1,3,4,1,2,2,2,2,1,1,2,1,No,1,1,2,2,1,4,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,1,3,2,2,3,3,3,3,3,2,1,3,3,3,1,4,4,4,4,4,,50.0,29.63,"
"11041090031,AP,4,1,4,4,1,2,2,0,2,1,1,2,2,No,1,1,2,2,1,4,1,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,33.33,,,50.0"
"11041090032,AP,4,1,3,4,1,5,2,1,1,1,1,2,1,No,1,1,2,2,2,4,1,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,2,1,3,3,3,3,4,4,4,4,4,25.93,,,28.0"
"11041090034,AP,4,1,3,4,1,4,2,2,2,1,1,2,2,No,1,1,2,2,1,4,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,2,3,3,3,3,2,1,3,3,2,2,3,3,1,1,3,4,3,4,4,4,,60.0,53.7,"
"11041090035,AP,4,1,5,4,1,2,2,1,1,1,1,2,2,No,1,1,2,2,2,3,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,2,1,3,3,3,3,1,2,2,1,1,3,2,3,2,2,4,3,4,4,,16.67,,25.0"
"11041090037,AP,4,1,4,3,1,5,2,1,1,1,1,2,1,No,1,1,0,1,2,4,1,2,S,4,4,4,4,4,4,4,4,2,1,3,3,1,2,3,2,3,2,3,2,1,3,2,2,1,3,2,3,2,2,4,4,3,4,3,20.37,,23.64,"
"11041090039,AP,4,2,4,1,1,1,1,1,1,1,1,2,2,No,1,1,2,2,2,3,2,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,2,2,1,3,2,3,2,3,2,1,2,3,4,4,3,3,4,,63.33,,"
"11041090039,AP,4,2,4,1,1,1,1,1,1,1,1,2,2,No,1,1,2,2,2,3,2,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,2,2,1,3,2,3,2,3,2,1,2,3,4,4,3,3,4,,16.67,,"
"11041090040,AP,4,2,5,1,1,2,2,1,1,1,1,2,2,No,1,1,0,1,1,4,2,2,L,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,,,,22.92"
"11041091001,AP,4,2,3,4,1,2,2,2,2,1,1,2,1,No,1,2,2,2,2,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,35.19,46.67,,"
"11041091002,AP,4,2,4,4,2,2,2,2,1,1,1,2,1,No,1,2,2,2,2,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,25.93,,,"
"11041091003,AP,4,1,2,1,1,4,2,1,1,1,1,2,1,No,1,2,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,38.18,29.17"
"11041091004,AP,4,1,3,3,1,2,2,1,2,1,1,2,1,No,1,2,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,,40.0"
"11041091005,AP,4,1,4,3,1,2,2,2,2,1,1,2,2,No,1,2,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,33.33,40.0,,"
"11041091006,AP,4,1,4,3,1,2,2,2,1,1,1,2,2,No,1,2,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,27.78,16.67,,"
"11041091007,AP,4,1,5,3,1,2,2,1,2,1,1,2,2,No,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,30.91,27.08"
"11041091008,AP,4,1,4,3,1,3,2,2,1,0,1,2,1,No,1,2,2,2,2,4,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,38.89,,40.74,34.0"
"11041091009,AP,4,1,5,4,1,2,2,1,1,1,1,2,1,No,1,2,2,2,2,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,66.67,,"
"11041091010,AP,4,1,3,4,2,2,2,1,2,1,1,2,1,No,1,2,2,2,2,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,51.85,90.0,,"
"11041091011,AP,4,1,4,4,2,2,2,1,1,1,1,2,1,No,1,2,2,2,2,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,41.82,56.25"
"11041091012,AP,4,1,4,4,1,2,2,2,1,1,1,2,1,No,1,2,2,2,1,4,4,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,20.37,32.0"
"11041091013,AP,4,1,5,4,1,2,2,1,1,1,1,2,1,No,1,2,2,2,2,4,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,27.78,43.33,,"
"11041091014,AP,4,2,6,1,1,2,2,2,1,1,1,2,1,No,1,2,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,33.33,33.33,,"
"11041091015,AP,4,2,4,1,1,2,2,1,2,1,1,2,1,Yes,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,34.55,39.58"
"11041091016,AP,4,2,3,1,2,3,2,1,1,1,1,2,1,No,1,2,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,38.89,34.0"
"11041091017,AP,4,2,3,3,1,2,2,2,1,1,1,2,1,No,1,2,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,42.59,56.67,,"
